item_type,path,size_bytes,apparent_purpose,imported_by,mentioned_in_docs,category,rationale,regenerable,git_tracked,git_ignored
data_file,data/analysis/backtests/validation_after_pass_migration/reception_yds_backtest_rows.csv,318307,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/reception_yds_backtest_summary.csv,179,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/rush_yds_backtest_by_edge_bucket.csv,388,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/rush_yds_backtest_by_ev_bucket.csv,280,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/rush_yds_backtest_by_side.csv,100,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/rush_yds_backtest_rows.csv,7917,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_pass_migration/rush_yds_backtest_summary.csv,147,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/reception_yds_backtest_by_edge_bucket.csv,606,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/reception_yds_backtest_by_ev_bucket.csv,287,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/reception_yds_backtest_by_side.csv,186,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/reception_yds_backtest_rows.csv,318307,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/reception_yds_backtest_summary.csv,179,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/rush_yds_backtest_by_edge_bucket.csv,388,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/rush_yds_backtest_by_ev_bucket.csv,280,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/rush_yds_backtest_by_side.csv,100,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/rush_yds_backtest_rows.csv,7917,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/backtests/validation_after_receptions_block/rush_yds_backtest_summary.csv,147,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Validation/experiment evidence; retain outside working outputs if provenance is needed.,true,true,false
data_file,data/analysis/diagnostics/player_props_cleanup_inventory.csv,201148,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,false,false
data_file,data/analysis/diagnostics/projection_source_inventory.csv,4049,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_best_interactions_min30.csv,39170,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_edge_bucket.csv,2172,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_ev_bucket.csv,1076,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_fav_status.csv,1090,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_line_bucket.csv,2474,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_line_size_bucket.csv,1730,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_position.csv,1437,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_side.csv,1012,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_spread_bucket.csv,2525,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_by_total_bucket.csv,1475,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_diagnostic_summary.csv,691,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_filter_chrono_split.csv,9837,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_filter_chrono_summary.csv,725,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_filter_experiments.csv,2602,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_filter_validation_by_season.csv,4931,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_filter_validation_summary.csv,2057,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_high_confidence_interactions_min50.csv,20917,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_interaction_diagnostics.csv,68254,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_interactions.csv,19668,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/diagnostics/receiving_yds_worst_interactions_min30.csv,39170,Generated/output/cache data,,,KEEP_DIAGNOSTIC,Analysis evidence; archive later when conclusions are documented.,true,true,false
data_file,data/analysis/ffa_pass_yds_calibration_summary.csv,667,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/fp_pass_yds_calibration_summary.csv,1720,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_distribution_calibration.csv,550,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_distribution_fit_summary.csv,709,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_distribution_probability_bins.csv,1763,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_ev_thresholds.csv,42215,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_juice_buckets.csv,174,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_line_buckets.csv,443,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_market_analysis_rows.csv,724817,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_market_summary.csv,497,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_projection_error_penalty.csv,209198,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_residuals.csv,187,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_residuals_clean.csv,190,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_roi_by_juice_bucket.csv,259,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/pass_yds_roi_by_line_bucket.csv,686,Generated/output/cache data,,,UNKNOWN_REVIEW_MANUALLY,Processed/generated artifact; confirm dependency before cleanup.,true,true,false
data_file,data/analysis/plots/pass_yds_actual_minus_line_boxplot.png,11676,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Generated visualization output.,true,false,false
data_file,data/analysis/plots/pass_yds_actual_minus_line_hist.png,14969,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Generated visualization output.,true,false,false
data_file,data/analysis/plots/pass_yds_line_vs_actual_scatter.png,106178,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Generated visualization output.,true,false,false
data_file,data/analysis/plots/pass_yds_projection_delta_to_p_over.png,27535,Generated/output/cache data,,,ARCHIVE_CANDIDATE,Generated visualization output.,true,false,false
